timestamp,open,high,low,close,volume
2008-01-31 19:59:00,61.2710,61.5040,60.9420,61.1770,523
2008-01-31 19:58:00,61.2590,61.4990,60.9300,61.1720,313
2008-01-31 19:13:00,61.2590,61.4930,60.9300,61.1660,104
2008-01-31 19:09:00,61.1340,61.3670,60.8060,61.0410,104
2008-01-31 18:53:00,61.1450,61.3790,60.8060,61.0410,209
2008-01-31 18:30:00,61.1340,61.3670,60.8060,61.0410,209
2008-01-31 18:19:00,61.1850,61.4190,60.8570,61.0920,1569
2008-01-31 17:35:00,61.0830,61.3160,60.7550,60.9900,104
2008-01-31 17:34:00,61.0660,61.2980,60.7380,60.9730,4811
2008-01-31 17:33:00,61.2540,61.4870,60.9250,61.1600,104
2008-01-31 17:24:00,61.0660,61.2980,60.7380,60.9730,313
2008-01-31 17:11:00,61.1850,61.4190,60.8570,61.0920,23116
2008-01-31 16:57:00,60.9920,61.2240,60.6640,60.8990,104
2008-01-31 16:52:00,61.0540,61.2870,60.7260,60.9610,209
2008-01-31 16:47:00,61.0540,61.2870,60.7260,60.9610,2196
2008-01-31 16:42:00,61.0540,61.2870,60.7260,60.9610,59308
2008-01-31 16:30:00,60.6720,61.4190,60.3470,61.0920,63596
2008-01-31 16:29:00,61.1850,61.4190,60.8570,61.0920,104
2008-01-31 16:23:00,61.1850,61.4190,60.8570,61.0920,209
2008-01-31 16:22:00,60.8550,61.0870,60.5280,60.7620,104
2008-01-31 16:18:00,61.1850,61.4190,60.8570,61.0920,732
2008-01-31 16:16:00,60.6720,61.4190,60.1880,60.4200,21547
2008-01-31 16:13:00,60.9920,61.2240,60.6640,60.8990,313
2008-01-31 16:11:00,61.0540,61.2870,60.7260,60.9610,104
2008-01-31 16:04:00,61.1340,61.3730,60.6580,60.8930,10460
2008-01-31 16:03:00,60.9800,61.3790,60.6530,61.0350,35145
2008-01-31 16:02:00,61.0660,61.4190,60.6020,60.8990,1031042
2008-01-31 16:01:00,61.0770,61.4190,60.7040,60.9670,14330
2008-01-31 16:00:00,61.0770,61.4240,60.7260,61.0750,21129
2008-01-31 15:59:00,61.1230,61.4530,60.6870,60.9840,75207
2008-01-31 15:58:00,61.1060,61.5220,60.5850,61.1320,75625
2008-01-31 15:57:00,61.0200,61.5100,60.5850,61.1660,95918
2008-01-31 15:56:00,61.0090,61.5040,60.6700,60.9270,68094
2008-01-31 15:55:00,60.9290,61.5330,60.5620,60.9160,91211
2008-01-31 15:54:00,61.2140,61.4590,60.5620,60.8360,100206
2008-01-31 15:53:00,61.3560,61.6300,60.8620,61.1260,88491
2008-01-31 15:52:00,61.4020,61.7280,61.0270,61.2630,82006
2008-01-31 15:51:00,61.4420,61.6820,61.0610,61.3080,51672
2008-01-31 15:50:00,61.4700,61.7790,61.1120,61.3480,83157
2008-01-31 15:49:00,61.3910,61.7620,61.0610,61.3770,56274
2008-01-31 15:48:00,61.3850,61.6360,61.0160,61.2970,22175
2008-01-31 15:47:00,61.4360,61.6820,61.0500,61.2910,37865
2008-01-31 15:46:00,61.3220,61.7160,60.9930,61.3420,47593
2008-01-31 15:45:00,61.2820,61.6020,60.9300,61.2340,43095
2008-01-31 15:44:00,61.4190,61.6880,60.9640,61.2000,28555
2008-01-31 15:43:00,61.4190,61.6880,61.0210,61.3370,38911
2008-01-31 15:42:00,61.4190,61.6820,61.0610,61.3250,46639
2008-01-31 15:41:00,61.3510,61.6480,60.9990,61.3200,49162
2008-01-31 15:40:00,61.2940,61.6590,60.9470,61.2510,83157
2008-01-31 15:39:00,61.3110,61.5560,60.9300,61.2060,36610
2008-01-31 15:38:00,61.3280,61.6070,60.9360,61.2120,51254
2008-01-31 15:37:00,61.3390,61.5900,60.9760,61.2340,52927
