timestamp,open,high,low,close,volume
2002-05-31 18:06:00,43.3580,43.5420,43.1050,43.2900,104
2002-05-31 18:00:00,43.3640,43.5470,43.1100,43.2960,209
2002-05-31 17:18:00,43.3850,43.5690,43.1320,43.3170,104
2002-05-31 17:17:00,43.3640,43.5740,43.1100,43.3220,4707
2002-05-31 17:12:00,43.3850,43.5690,43.1320,43.3170,104
2002-05-31 17:06:00,43.3850,43.5690,43.1320,43.3170,104
2002-05-31 17:05:00,43.6930,43.8770,43.1320,43.3170,60563
2002-05-31 17:02:00,43.3690,43.5530,43.1100,43.2960,2928
2002-05-31 17:01:00,43.3640,43.5470,43.1100,43.2960,14225
2002-05-31 16:58:00,43.3690,43.5530,43.1160,43.3010,2405
2002-05-31 16:55:00,43.3910,43.5740,43.1370,43.3220,104
2002-05-31 16:54:00,43.3530,43.5360,43.1000,43.2850,1359
2002-05-31 16:50:00,43.3850,43.5690,43.1320,43.3170,104
2002-05-31 16:35:00,43.3640,43.5470,43.1050,43.2900,6380
2002-05-31 16:32:00,43.3640,43.5470,43.1100,43.2960,209
2002-05-31 16:26:00,43.3640,43.5470,43.1100,43.2960,49685
2002-05-31 16:24:00,43.3370,43.5200,43.0840,43.2690,209
2002-05-31 16:20:00,43.3640,43.5470,43.1100,43.2960,313
2002-05-31 16:19:00,43.3640,43.5470,43.1100,43.2960,11087
2002-05-31 16:10:00,43.3640,43.5470,43.1100,43.2960,523
2002-05-31 16:09:00,43.3910,43.9640,43.1100,43.2960,5962
2002-05-31 16:08:00,43.3640,43.5470,43.1100,43.2960,20920
2002-05-31 16:05:00,43.3850,43.5690,43.1320,43.3170,209
2002-05-31 16:04:00,43.3910,43.5740,43.1370,43.3220,209
2002-05-31 16:03:00,43.3910,43.5740,43.1370,43.3220,1046
2002-05-31 16:00:00,43.3910,43.6390,43.1100,43.2960,298319
2002-05-31 15:59:00,43.4610,43.6830,43.1320,43.3220,51881
2002-05-31 15:58:00,43.5470,43.7310,43.2020,43.3870,45501
2002-05-31 15:57:00,43.5360,43.7910,43.2120,43.4790,38179
2002-05-31 15:56:00,43.4990,43.7310,43.2070,43.4300,19664
2002-05-31 15:55:00,43.4610,43.6830,43.2070,43.4300,17782
2002-05-31 15:54:00,43.4120,43.6340,43.1590,43.3490,24999
2002-05-31 15:53:00,43.3580,43.6010,43.1050,43.3440,27196
2002-05-31 15:52:00,43.3910,43.6280,43.0840,43.3220,84621
2002-05-31 15:51:00,43.4500,43.6450,43.1100,43.3220,14225
2002-05-31 15:50:00,43.4610,43.6830,43.1960,43.3820,28765
2002-05-31 15:49:00,43.5040,43.6930,43.2340,43.4190,10355
2002-05-31 15:48:00,43.4880,43.7640,43.2280,43.4350,38283
2002-05-31 15:47:00,43.5260,43.7100,43.2500,43.4350,4497
2002-05-31 15:46:00,43.5530,43.7480,43.2500,43.4680,15062
2002-05-31 15:45:00,43.5360,43.7640,43.2770,43.5000,10250
2002-05-31 15:44:00,43.5260,43.7310,43.2710,43.4620,6066
2002-05-31 15:43:00,43.5420,43.7690,43.2710,43.4570,12447
2002-05-31 15:42:00,43.5630,43.7750,43.2770,43.4620,9414
2002-05-31 15:41:00,43.5090,43.7800,43.2550,43.5220,11296
2002-05-31 15:40:00,43.5470,43.7310,43.2500,43.4570,9832
2002-05-31 15:39:00,43.5260,43.7310,43.2660,43.4730,6171
2002-05-31 15:38:00,43.5530,43.7580,43.2710,43.4680,14644
2002-05-31 15:37:00,43.5470,43.7370,43.2820,43.4790,7426
2002-05-31 15:36:00,43.5530,43.7750,43.2820,43.4790,11819
2002-05-31 15:35:00,43.6060,43.8130,43.2980,43.4950,17572
2002-05-31 15:34:00,43.6120,43.8070,43.3350,43.5480,4079
2002-05-31 15:33:00,43.6060,43.8070,43.3350,43.5320,4916
2002-05-31 15:32:00,43.6600,43.8610,43.3350,43.5650,17572
2002-05-31 15:31:00,43.6500,43.8720,43.3840,43.6080,5543
2002-05-31 15:30:00,43.5790,43.8720,43.3250,43.6180,7845
2002-05-31 15:29:00,43.6120,43.7960,43.3250,43.5160,8054
2002-05-31 15:28:00,43.5850,43.8130,43.3300,43.5380,3765
2002-05-31 15:27:00,43.5530,43.8070,43.2980,43.5540,13284
2002-05-31 15:26:00,43.6010,43.7850,43.2440,43.5050,14121
2002-05-31 15:25:00,43.7090,43.8940,43.3460,43.5750,19141
2002-05-31 15:24:00,43.5530,43.8990,43.2980,43.6020,29601
2002-05-31 15:23:00,43.5150,43.7370,43.2440,43.4840,24790
2002-05-31 15:22:00,43.5790,43.7910,43.2710,43.4570,15271
2002-05-31 15:21:00,43.5900,43.7750,43.3190,43.5110,7322
2002-05-31 15:20:00,43.5740,43.7850,43.2870,43.5220,7635
2002-05-31 15:19:00,43.5960,43.8130,43.2980,43.4840,12133
2002-05-31 15:18:00,43.5420,43.7800,43.2870,43.5270,7426
2002-05-31 15:17:00,43.5360,43.7640,43.2710,43.5000,18305
2002-05-31 15:16:00,43.6060,43.8130,43.2770,43.4680,21338
2002-05-31 15:15:00,43.6550,43.8450,43.3730,43.5590,30961
2002-05-31 15:14:00,43.6060,43.8400,43.3520,43.5700,9100
2002-05-31 15:13:00,43.5630,43.8130,43.3090,43.5430,22489
2002-05-31 15:12:00,43.5260,43.7910,43.2660,43.4950,12865
2002-05-31 15:11:00,43.5310,43.7150,43.2600,43.4570,2615
2002-05-31 15:10:00,43.5690,43.7580,43.2770,43.4620,6694
2002-05-31 15:09:00,43.5310,43.7910,43.2770,43.5000,20083
2002-05-31 15:08:00,43.4770,43.7370,43.2180,43.4790,12447
2002-05-31 15:07:00,43.4550,43.6560,43.2020,43.4030,23535
2002-05-31 15:06:00,43.4720,43.6660,43.2020,43.4090,4811
2002-05-31 15:05:00,43.4820,43.6830,43.2230,43.4090,19769
2002-05-31 15:04:00,43.4990,43.7100,43.2340,43.4190,19664
2002-05-31 15:03:00,43.4720,43.6720,43.2180,43.4190,8891
2002-05-31 15:02:00,43.4120,43.6560,43.1590,43.4030,29915
2002-05-31 15:01:00,43.4230,43.6070,43.1530,43.3440,11296
2002-05-31 15:00:00,43.4720,43.6660,43.1590,43.3490,5543
2002-05-31 14:59:00,43.4990,43.6830,43.1530,43.3390,12656
2002-05-31 14:58:00,43.4180,43.7370,43.1480,43.4460,43199
2002-05-31 14:57:00,43.4500,43.6340,43.1430,43.3490,21861
2002-05-31 14:56:00,43.5200,43.7040,43.1910,43.4350,30229
2002-05-31 14:55:00,43.5260,43.7100,43.2660,43.4520,12761
2002-05-31 14:54:00,43.5790,43.7640,43.2660,43.4570,13179
2002-05-31 14:53:00,43.5420,43.7910,43.2870,43.5270,8054
2002-05-31 14:52:00,43.5690,43.7530,43.2820,43.4680,7008
2002-05-31 14:51:00,43.5580,43.7690,43.2820,43.5050,12447
2002-05-31 14:50:00,43.6120,43.8230,43.3090,43.5320,7322
2002-05-31 14:49:00,43.6280,43.8180,43.3570,43.5430,19351
2002-05-31 14:48:00,43.6170,43.8180,43.3570,43.5650,3242
2002-05-31 14:47:00,43.6010,43.8130,43.3300,43.5430,10041
2002-05-31 14:46:00,43.6060,43.7910,43.3140,43.5320,7531
2002-05-31 14:45:00,43.5790,43.8180,43.3250,43.5480,11924
2002-05-31 14:44:00,43.6390,43.8500,43.3620,43.5480,7112
2002-05-31 14:43:00,43.5900,43.8400,43.3350,43.5860,9832
2002-05-31 14:42:00,43.5850,43.7850,43.3300,43.5320,16003
2002-05-31 14:41:00,43.6060,43.7910,43.2980,43.5220,16526
2002-05-31 14:40:00,43.6170,43.8670,43.3460,43.5320,19455
2002-05-31 14:39:00,43.6870,43.8720,43.3620,43.6080,19037
2002-05-31 14:38:00,43.7630,43.9480,43.4370,43.6240,8263
2002-05-31 14:37:00,43.7410,43.9530,43.4860,43.6940,6485
2002-05-31 14:36:00,43.7360,43.9590,43.4800,43.6880,13179
2002-05-31 14:35:00,43.7410,43.9260,43.4750,43.6670,3347
2002-05-31 14:34:00,43.7250,43.9690,43.4690,43.6830,8891
2002-05-31 14:33:00,43.6660,43.9210,43.4110,43.6560,17154
2002-05-31 14:32:00,43.6550,43.8450,43.3620,43.5860,14748
2002-05-31 14:31:00,43.6600,43.8670,43.3680,43.5590,31798
2002-05-31 14:30:00,43.7200,43.9150,43.4050,43.5920,26986
2002-05-31 14:29:00,43.7410,43.9260,43.4590,43.6510,19769
2002-05-31 14:28:00,43.7950,43.9860,43.4960,43.6830,12029
2002-05-31 14:27:00,43.8060,43.9910,43.5280,43.7150,11296
2002-05-31 14:26:00,43.8330,44.0180,43.5500,43.7370,5125
2002-05-31 14:25:00,43.8220,44.0340,43.5660,43.7640,1882
2002-05-31 14:24:00,43.8540,44.0400,43.5440,43.7370,17572
2002-05-31 14:23:00,43.8220,44.0620,43.5660,43.7850,17991
2002-05-31 14:22:00,43.8810,44.0670,43.5500,43.7530,32007
2002-05-31 14:21:00,43.8810,44.0720,43.6140,43.8180,13179
2002-05-31 14:20:00,43.8970,44.0830,43.6200,43.8180,29392
2002-05-31 14:19:00,43.8810,44.0830,43.6200,43.8280,5543
2002-05-31 14:18:00,43.8810,44.0720,43.6250,43.8180,1778
2002-05-31 14:17:00,43.8970,44.0940,43.6300,43.8180,2824
2002-05-31 14:16:00,43.8970,44.0890,43.6360,43.8340,4811
2002-05-31 14:15:00,43.9030,44.0940,43.6250,43.8120,3870
2002-05-31 14:14:00,43.9300,44.1480,43.6570,43.8930,18095
2002-05-31 14:13:00,43.9300,44.1210,43.6680,43.8610,4602
2002-05-31 14:12:00,44.0110,44.1970,43.6840,43.9090,5753
2002-05-31 14:11:00,44.0160,44.2020,43.7430,43.9410,5753
2002-05-31 14:10:00,44.0110,44.2130,43.7320,43.9470,3974
2002-05-31 14:09:00,43.9410,44.1970,43.6840,43.9410,2824
2002-05-31 14:08:00,43.9460,44.1640,43.6680,43.8980,7845
2002-05-31 14:07:00,43.9030,44.1370,43.6410,43.8340,2615
