time,open,high,low,close,volume
2021-10-15 19:59:00,15.73,15.77,15.73,15.77,917
2021-10-15 19:57:00,15.76,15.76,15.76,15.76,1266
2021-10-15 19:55:00,15.73,15.73,15.73,15.73,546
2021-10-15 19:53:00,15.74,15.74,15.74,15.74,570
2021-10-15 19:52:00,15.75,15.75,15.75,15.75,115
2021-10-15 19:51:00,15.76,15.76,15.75,15.75,300
2021-10-15 19:50:00,15.73,15.76,15.73,15.76,700
2021-10-15 19:49:00,15.75,15.75,15.75,15.75,5224
2021-10-15 19:48:00,15.755,15.755,15.75,15.75,1501
2021-10-15 19:47:00,15.76,15.76,15.76,15.76,1000
2021-10-15 19:46:00,15.75,15.75,15.75,15.75,3402
2021-10-15 19:43:00,15.73,15.73,15.73,15.73,1070
2021-10-15 19:42:00,15.73,15.73,15.73,15.73,300
2021-10-15 19:40:00,15.72,15.72,15.71,15.72,2015
2021-10-15 19:39:00,15.75,15.75,15.75,15.75,2000
2021-10-15 19:38:00,15.73,15.75,15.73,15.75,3546
2021-10-15 19:25:00,15.72,15.72,15.72,15.72,1065
2021-10-15 19:22:00,15.73,15.73,15.73,15.73,250
2021-10-15 19:21:00,15.73,15.73,15.73,15.73,1000
2021-10-15 19:19:00,15.73,15.73,15.73,15.73,492
2021-10-15 19:14:00,15.73,15.73,15.73,15.73,100
2021-10-15 19:13:00,15.73,15.73,15.72,15.72,1500
2021-10-15 19:07:00,15.73,15.73,15.73,15.73,425
2021-10-15 19:06:00,15.73,15.73,15.73,15.73,900
2021-10-15 19:05:00,15.73,15.73,15.72,15.72,3413
2021-10-15 19:03:00,15.73,15.73,15.73,15.73,1120
2021-10-15 18:57:00,15.73,15.73,15.73,15.73,200
2021-10-15 18:53:00,15.73,15.73,15.73,15.73,307
2021-10-15 18:49:00,15.73,15.73,15.73,15.73,150
2021-10-15 18:48:00,15.725,15.73,15.725,15.73,3704
2021-10-15 18:47:00,15.725,15.725,15.725,15.725,521
2021-10-15 18:45:00,15.73,15.73,15.73,15.73,2536
2021-10-15 18:44:00,15.73,15.73,15.73,15.73,183
2021-10-15 18:42:00,15.7,15.72,15.7,15.72,4751
