time,open,high,low,close,volume
2023-02-07 19:55:00,8.29,8.3,8.29,8.3,1366
2023-02-07 19:52:00,8.3,8.3,8.3,8.3,231
2023-02-07 19:50:00,8.31,8.31,8.31,8.31,100
2023-02-07 19:49:00,8.31,8.31,8.31,8.31,750
2023-02-07 19:48:00,8.31,8.31,8.31,8.31,1500
2023-02-07 19:47:00,8.3,8.3,8.28,8.28,3132
2023-02-07 19:46:00,8.32,8.32,8.3,8.3,4265
2023-02-07 19:45:00,8.32,8.32,8.32,8.32,908
2023-02-07 19:43:00,8.32,8.32,8.32,8.32,127
2023-02-07 19:41:00,8.3,8.3,8.3,8.3,2611
2023-02-07 19:40:00,8.3,8.3,8.3,8.3,19200
2023-02-07 19:39:00,8.3,8.3,8.29,8.2999,1221
2023-02-07 19:36:00,8.295,8.295,8.295,8.295,545
2023-02-07 19:34:00,8.295,8.295,8.295,8.295,325
2023-02-07 19:29:00,8.29,8.29,8.29,8.29,778
2023-02-07 19:28:00,8.28,8.28,8.28,8.28,501
2023-02-07 19:24:00,8.29,8.29,8.29,8.29,601
2023-02-07 19:23:00,8.29,8.29,8.29,8.29,163
2023-02-07 19:22:00,8.2985,8.2985,8.2985,8.2985,200
2023-02-07 19:21:00,8.28,8.28,8.28,8.28,500
2023-02-07 19:20:00,8.29,8.29,8.29,8.29,1322
2023-02-07 19:17:00,8.31,8.31,8.3,8.3,330
2023-02-07 19:13:00,8.31,8.31,8.31,8.31,113
2023-02-07 19:09:00,8.31,8.31,8.28,8.3,4061
2023-02-07 19:07:00,8.32,8.32,8.32,8.32,500
2023-02-07 19:04:00,8.32,8.32,8.32,8.32,502
2023-02-07 19:03:00,8.32,8.32,8.32,8.32,143
2023-02-07 19:00:00,8.32,8.32,8.32,8.32,200
2023-02-07 18:58:00,8.31,8.32,8.31,8.32,1503
2023-02-07 18:54:00,8.31,8.31,8.31,8.31,337
2023-02-07 18:53:00,8.31,8.31,8.31,8.31,810
2023-02-07 18:51:00,8.31,8.31,8.31,8.31,116
2023-02-07 18:46:00,8.31,8.31,8.31,8.31,187
2023-02-07 18:45:00,8.31,8.31,8.31,8.31,100
2023-02-07 18:41:00,8.32,8.32,8.32,8.32,200
2023-02-07 18:40:00,8.31,8.31,8.31,8.31,300
2023-02-07 18:38:00,8.32,8.32,8.32,8.32,1000
2023-02-07 18:37:00,8.31,8.31,8.31,8.31,500
2023-02-07 18:36:00,8.32,8.32,8.32,8.32,467
2023-02-07 18:35:00,8.33,8.33,8.33,8.33,1063
2023-02-07 18:33:00,8.32,8.32,8.32,8.32,105
2023-02-07 18:31:00,8.32,8.32,8.32,8.32,201
2023-02-07 18:28:00,8.33,8.33,8.33,8.33,1225
2023-02-07 18:23:00,8.33,8.33,8.33,8.33,197
2023-02-07 18:22:00,8.31,8.31,8.31,8.31,102
2023-02-07 18:21:00,8.32,8.32,8.31,8.31,347
2023-02-07 18:19:00,8.32,8.32,8.32,8.32,119
2023-02-07 18:17:00,8.32,8.32,8.31,8.31,578
2023-02-07 18:15:00,8.33,8.33,8.33,8.33,203
2023-02-07 18:13:00,8.32,8.32,8.32,8.32,811
2023-02-07 18:12:00,8.31,8.31,8.31,8.31,1006
2023-02-07 18:11:00,8.31,8.31,8.31,8.31,211
2023-02-07 18:09:00,8.31,8.31,8.31,8.31,208
2023-02-07 18:07:00,8.31,8.31,8.31,8.31,2000
2023-02-07 18:05:00,8.29,8.29,8.29,8.29,107
2023-02-07 18:03:00,8.3,8.3,8.3,8.3,202
